index,aria-level,title,id,href,parent,l0_id,l1_id,l2_id,l3_id,l4_id,l5_id,l6_id,l7_id,l0_title,l1_title,l2_title,l3_title,l4_title,l5_title,l6_title,l7_title,url,text
1299,4,Competitor Fields,competitors_fields_leaf,/s/articleView?id=sf.competitors_fields.htm&language=en_US&type=5,competitors_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,opportunities_leaf,competitors_leaf,competitors_fields_leaf,,,,Sales Cloud Basics,Turn Opportunities into Deals,Opportunities,Track Your Competitors,Competitor Fields,,,,https://help.salesforce.com/s/articleView?id=sf.competitors_fields.htm&language=en_US&type=5,"Competitor Fields The fields for competitors help you track your competition as you work to close deals. Available in: Salesforce Classic (not available in all orgs) Available in: all editions in orgs activated before Summer ’09 Available in: Group, Professional, Enterprise, Performance, Unlimited , and Developer Editions in orgs activated after Summer ’09 A competitor has the following fields, listed in alphabetical order. Field Description Competitor Name Name of competitor. You can enter any name, or select from the list of all competitors defined by your administrator. Strengths Description of competitor’s key selling points and advantages. Weaknesses Description of competitor’s key disadvantages. See Also Track Your Competitors "
1302,3,Opportunity Fields and Opportunity Product Fields,opp_supplemental_leaf,/s/articleView?id=sf.opp_supplemental.htm&language=en_US&type=5,opportunities_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,opportunities_leaf,opp_supplemental_leaf,,,,,Sales Cloud Basics,Turn Opportunities into Deals,Opportunities,Opportunity Fields and Opportunity Product Fields,,,,,https://help.salesforce.com/s/articleView?id=sf.opp_supplemental.htm&language=en_US&type=5,"Opportunity Fields and Opportunity Product Fields Review details about opportunity fields and opportunity product fields. Opportunity Fields The fields for opportunities contain a range of information to help you track your pending and potential sales. Depending on your page layout and field-level security settings, some fields aren’t visible or editable. Opportunity Product Fields The fields for opportunity products contain information to help you track what’s selling. Depending on your page layout and field-level security settings, some fields aren’t visible or editable. "
1303,4,Opportunity Fields,opp_fields_leaf,/s/articleView?id=sf.opp_fields.htm&language=en_US&type=5,opp_supplemental_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,opportunities_leaf,opp_supplemental_leaf,opp_fields_leaf,,,,Sales Cloud Basics,Turn Opportunities into Deals,Opportunities,Opportunity Fields and Opportunity Product Fields,Opportunity Fields,,,,https://help.salesforce.com/s/articleView?id=sf.opp_fields.htm&language=en_US&type=5,"Opportunity Fields The fields for opportunities contain a range of information to help you track your pending and potential sales. Depending on your page layout and field-level security settings, some fields aren’t visible or editable. Available in: Lightning Experience and Salesforce Classic (not available in all orgs) The available fields vary according to your Salesforce edition. Field Description Account Name Name of the account that the opportunity is linked to. You can enter the account name or select the account using the lookup icon. If you change the account for an opportunity that has partners, all partners are deleted from the Partners related list. Amount Estimated total sale amount. If multiple currencies are enabled, the amount is shown in your personal currency by default. Change the Opportunity Currency picklist to track the amount in another currency. For opportunities with products, the amount is the sum of the related products. You can’t directly edit the amount unless the opportunity has no products. To change the amount for an opportunity that contains products, edit the sales price or quantity of the related products. If you change the price book for an opportunity that has products, all products are deleted from the Products related list, but the value in the opportunity’s Amount field remains. Close Date Date when you plan to close the opportunity. You can enter a date or choose a date from the calendar that displays when you put your cursor in the field. Opportunities with a Close Date in a given period tally in the forecast for that period, unless you assign them to the Omitted category or you forecast by schedule or product date. When you set an open opportunity's stage to a type of Closed/Won, if the original date was in the future, the Close Date is set to the current date in Coordinated Universal Time (UTC). At certain times of day, UTC differs by one day from your time zone. If the close date is in the past when the opportunity is closed, the date doesn’t change. Contract The contract that the opportunity is linked to. Created By The user who created the opportunity, with the creation date and time. (Read only) Custom Links Listing of custom links for opportunities as setup by your admin. Available only in Salesforce Classic. Description Description of the opportunity. Up to 32 KB of data is allowed. In reports, only the first 255 characters are displayed. Expected Revenue Calculated revenue based on the Amount and Probability fields. Forecast Category Forecast category name displayed in reports, opportunity detail and edit pages, opportunity searches, opportunity list views, and the forecasts page. The setting for an opportunity is tied to its stage. You can rename the default forecast categories. However, you can't delete or deactive them. Last Amount Changed History This read-only field references the OpportunityHistory record that contains information about when the Amount field was last updated in Winter ’21 or later. Information includes the date and time of the change and the user who made the change. Last Close Date Changed History This read-only field references the OpportunityHistory record that contains information about when the Close Date field was last updated in Winter ’21 or later. Information includes the date and time of the change and the user who made the change. Last Modified By User who last changed the opportunity fields, including modification date and time. This field doesn’t track changes made to related list items on the opportunity. (Read only) Lead Source Source of the opportunity, such as Advertisement, Partner, or Web. Entry is selected from a picklist of available values, which an admin sets. Each picklist value can have up to 40 characters. Next Step Description of next task in closing opportunity. Up to 255 characters are allowed in this field. Opportunity Currency The default currency for all currency amount fields in the opportunity. Amounts are displayed in the opportunity currency, and are also converted to the user’s personal currency. Available only when multiple currencies are enabled. For opportunities with products, the currency is tied to the currency of the associated price book. You can’t directly edit this field unless you first delete the products. Opportunity Division Division to which the opportunity belongs. This value is automatically inherited from the related account. Available only when divisions are used to segment data. Opportunity Name Name of the opportunity, for example, Acme.com - Office Equipment Order. Up to 120 characters are allowed in this field. Opportunity Owner Assigned owner of opportunity. Not available in Personal Edition. Opportunity Record Type Name of the field that determines what picklist values are available for the record. The record type is sometimes associated with a sales process. Available in Professional, Enterprise, Unlimited, Performance, and Developer Editions. Partner Account Read-only field that indicates that a partner user owns the opportunity. Primary Campaign Source Name of the campaign responsible for generating the opportunity. For opportunities created during lead conversion, this field is automatically filled in with the campaign name from the lead. If the lead has multiple associated campaigns, the campaign with the most recently updated member status is inserted into the opportunity. For opportunities with multiple influential campaigns, click Edit next to the primary campaign in the Campaign Influence related list on the opportunity detail page and select the Primary Campaign Source checkbox. The campaign is displayed in the Primary Campaign Source field on the opportunity. Private Indicates that the opportunity is private. Only the record owner, users above that role in the hierarchy, and admins can view, edit, or report on private opportunities. Not available in Group or Personal Editions. Private opportunities don’t trigger Big Deal alerts or workflow rules. Private opportunities count toward your forecasts only if Salesforce Forecasting is enabled. Users with the View All Forecasts permission can see private opportunities within the Forecasts tab. When you mark opportunities Private , opportunity teams, opportunity splits, and sharing are removed. (The owner of a private opportunity receives 100% of split types that total that amount.) Probability Likelihood that the opportunity will close, stated as a percentage. The probability value is always updated by a change in the stage value, even if the Probability field is marked as read only on your page layout. Users with edit access to this field can override the value. Quantity Total of all Quantity field values for all products in the Products related list if the opportunity has products. General use field if the opportunity has no products. Stage Current stage of opportunity based on selections you make from a predefined list, such as Prospect or Proposal. Entry is selected from a picklist of up to 100 available values, which are set by an admin. Each picklist value can have up to 40 characters. Your admin correlates the values in this picklist with Forecast Category values that determine how the opportunity contributes to your forecast. When you set an open opportunity's stage to a type of Closed/Won, the Close Date is set to the current date in Coordinated Universal Time (UTC) if the original date was in the future. At certain times of day, UTC differs by one day from your time zone. If the close date was in the past when the opportunity is closed, the date doesn’t change. Synced Quote Quote synced to the opportunity. Only one quote can sync to the opportunity at a time. Territory Territory with which the opportunity is associated. Available only if territory management is enabled. Type Type of opportunity, such as Existing Business or New Business. Entry is selected from a picklist of available values, which are set by an admin. Each picklist value can have up to 40 characters. Loading "
1304,4,Opportunity Product Fields,opportunity_product_fields_leaf,/s/articleView?id=sf.opportunity_product_fields.htm&language=en_US&type=5,opp_supplemental_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,opportunities_leaf,opp_supplemental_leaf,opportunity_product_fields_leaf,,,,Sales Cloud Basics,Turn Opportunities into Deals,Opportunities,Opportunity Fields and Opportunity Product Fields,Opportunity Product Fields,,,,https://help.salesforce.com/s/articleView?id=sf.opportunity_product_fields.htm&language=en_US&type=5,"Opportunity Product Fields The fields for opportunity products contain information to help you track what’s selling. Depending on your page layout and field-level security settings, some fields aren’t visible or editable. Available in: Lightning Experience, Salesforce Classic, and the Salesforce mobile app The available fields vary according to your Salesforce Edition Active Whether the price book entry (product and list price) is active and can be added to an opportunity or quote. Created By User who created the product. Date Close date of a particular opportunity product. Discount Discount for the product as a percentage. Last Modified By User who last changed the opportunity product fields. Read-only. Line Description Text to distinguish this opportunity product from another. List Price The price of the product within the price book, including currency. Read-only. Opportunity Name of the opportunity for this opportunity product. Product Item listed in the Products related list on an opportunity. Quantity Number of units for the opportunity product. Sales Price Price for the products in the opportunity product. On an opportunity product without a related schedule, the sales price is editable. When a schedule is related to an opportunity product, the sales price becomes read-only. Subtotal Difference between standard and discounted pricing. Converted currency amounts when the opportunity's currency is different from the user's currency. The Subtotal field on an opportunity product isn’t available in the Salesforce mobile app. Total Price Sum of all the product amounts for an opportunity product. "
1307,3,Opportunities: What’s Different or Not Available in the Salesforce Mobile App,opp_limits_mobile_sf1_leaf,/s/articleView?id=sf.opp_limits_mobile_sf1.htm&language=en_US&type=5,opportunities_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,opportunities_leaf,opp_limits_mobile_sf1_leaf,,,,,Sales Cloud Basics,Turn Opportunities into Deals,Opportunities,Opportunities: What’s Different or Not Available in the Salesforce Mobile App,,,,,https://help.salesforce.com/s/articleView?id=sf.opp_limits_mobile_sf1.htm&language=en_US&type=5,"Opportunities: What’s Different or Not Available in the Salesforce Mobile App Not every Lightning Experience feature is in the Salesforce mobile app. Find out what’s different. The Subtotal field on an opportunity product isn’t available in the Salesforce mobile app. The Team Member Access action isn’t available in the Salesforce mobile app. The Split Amount field isn’t available, and other opportunity splits fields are read-only. You can use the Salesforce mobile app to relate a price book with an opportunity that doesn’t have one. To change an opportunity’s price book, use the desktop Salesforce site. In the Salesforce mobile app, you can edit one opportunity at a time. No multiline editor is available. Clone with Related isn’t available in the Salesforce mobile app. Creating product schedules on opportunities isn’t available. Users can edit or delete product schedules in the Salesforce mobile app that were created on the desktop site. "
1364,2,Quotes,quotes_overview_leaf,/s/articleView?id=sf.quotes_overview.htm&language=en_US&type=5,sales_core_turn_opptys_into_deals_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,quotes_overview_leaf,,,,,,Sales Cloud Basics,Turn Opportunities into Deals,Quotes,,,,,,https://help.salesforce.com/s/articleView?id=sf.quotes_overview.htm&language=en_US&type=5,"Quotes Quotes in Salesforce represent the proposed prices of your company’s products and services. You create a quote from an opportunity and its products. Each opportunity can have multiple associated quotes, and any one of them can be synced with the opportunity. When a quote and an opportunity are synced, any change to line items in the quote syncs with products on the opportunity, and vice versa. Get an overview of all your quotes on the Quotes tab. And if you’re using Lightning Experience, track sales activity in Path and stages in Kanban. and User Permissions Available in: Salesforce Classic (not available in all orgs) and Lightning Experience Available in: Performance and Developer Editions In Sales Cloud, also available in: Professional, Enterprise, and Unlimited Editions User Permissions Needed To view quotes: Read on Quotes To create quotes: Create on Quotes To add quote line items: Edit on Quotes AND Read on Products and Price Books Set Up Quotes Make it easy for your sales reps to show your customers the prices of the products and services that your company offers. Enable Quote Creation Without a Related Opportunity Sales reps can now fast-track deals by creating quotes without first creating an opportunity, speeding up delivering quotes to their customers for review. This feature allows sales departments who don’t use opportunities to use quoting. Set Up Quote Templates Quote templates let you customize the way your sales reps quote your company’s products and services. Sales reps can select standard or customized quote templates from their quote records, generate quote PDFs, and email them to customers. Manage Your Quotes Show your customers the prices of the products and services that you offer. Sync quotes and opportunities so your information stays up to date. Create and Email Quote PDFs Provide quotes to your customers the easy way: via PDF. Create quote PDFs from a standard template or from your company’s design. Email quotes to your customers. Then delete quotes that you no longer need. Things to Know About Quote Templates Review considerations and guidelines for working with quote templates. Things to Know About Quotes Review considerations for working with quotes. "
1365,3,Set Up Quotes,quotes_enable_leaf,/s/articleView?id=sf.quotes_enable.htm&language=en_US&type=5,quotes_overview_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,quotes_overview_leaf,quotes_enable_leaf,,,,,Sales Cloud Basics,Turn Opportunities into Deals,Quotes,Set Up Quotes,,,,,https://help.salesforce.com/s/articleView?id=sf.quotes_enable.htm&language=en_US&type=5,"Set Up Quotes Make it easy for your sales reps to show your customers the prices of the products and services that your company offers. and User Permissions Available in: Salesforce Classic (not available in all orgs) and Lightning Experience Available in: Performance and Developer Editions In Sales Cloud, also available in: Professional, Enterprise, and Unlimited Editions User Permissions Needed To enable or disable quotes: Customize Application From Setup, enter Quote in the Quick Find box, then select Quote Settings (Lightning Experience) or Quotes Settings (Salesforce Classic). Select the option for enabling quotes. Optionally, select the Create Quotes Without a Related Opportunity checkbox, and then click Save to enable that feature. To display the Quotes related list on the standard opportunity page layout, select Opportunity Layout . To add the Quotes related list to all opportunity page layouts that users have customized, select Append to users' personal related list customization . Save your changes. Note You can’t disable the Quotes feature if: Your records have any references to quotes, quote line items, or quote PDFs from any application customizations, including formula fields, triggers, workflow rules, and approval processes. Remove these references before you try to disable the feature. Any quote is synced with an opportunity. On each synced quote’s detail page, choose to stop syncing before you try to disable the feature. See Also Quotes Loading "
1366,3,Enable Quote Creation Without a Related Opportunity,cpq_quotes_without_opportunities_leaf,/s/articleView?id=sf.cpq_quotes_without_opportunities.htm&language=en_US&type=5,quotes_overview_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,quotes_overview_leaf,cpq_quotes_without_opportunities_leaf,,,,,Sales Cloud Basics,Turn Opportunities into Deals,Quotes,Enable Quote Creation Without a Related Opportunity,,,,,https://help.salesforce.com/s/articleView?id=sf.cpq_quotes_without_opportunities.htm&language=en_US&type=5,"Enable Quote Creation Without a Related Opportunity Sales reps can now fast-track deals by creating quotes without first creating an opportunity, speeding up delivering quotes to their customers for review. This feature allows sales departments who don’t use opportunities to use quoting. and User Permissions Available in: Salesforce Classic and Lightning Experience Available in: Professional, Enterprise, Unlimited, and Developer Editions with a Sales Cloud license. Applies to: Aura, LWR, and Visualforce sites accessed through Lightning Experience in the same editions. User Permissions Needed To create quotes with or without opportunities: Sales Cloud license and access to quotes From Setup, enter quote in the Quick Find box, and then select Quote Settings . Select Create Quotes Without a Related Opportunity , and then click Save . Select a page layout if you’re enabling quotes for the first time, and then save your changes. The quote page layout can’t contain formulas or lookups to formulas that refer to the fields on the Opportunities object. In Setup, search for sharing to find the Sharing Settings page. Find the Quote object, select Edit , and then set the Default Internal Access from Controlled by Parent to Private. Click Save . Find the Quote Sharing Rules section by scrolling down the page, and then click New . Create a quote sharing rule for quote objects. You must set up a rule because no parent record exists for the quote to inherit sharing settings. To create a quote, select the Quotes tab on the page header, and then click +New Quote . Creating or selecting an opportunity for your new quote is optional. Choose a different opportunity at a later time. You can change the quote owner during quote creation. Associate your new quote to an account. This association is optional, but recommended because an account is required to convert the quote to an order. A new QuoteAccount field has been added to the page layout for you to specify an account on the quote. The Account field from the opportunity lookup isn’t filled in. Instead, the QuoteAccount field is used to see an account in the view. Loading "
1367,3,Set Up Quote Templates,quotes_template_landing_page_leaf,/s/articleView?id=sf.quotes_template_landing_page.htm&language=en_US&type=5,quotes_overview_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,quotes_overview_leaf,quotes_template_landing_page_leaf,,,,,Sales Cloud Basics,Turn Opportunities into Deals,Quotes,Set Up Quote Templates,,,,,https://help.salesforce.com/s/articleView?id=sf.quotes_template_landing_page.htm&language=en_US&type=5,"Set Up Quote Templates Quote templates let you customize the way your sales reps quote your company’s products and services. Sales reps can select standard or customized quote templates from their quote records, generate quote PDFs, and email them to customers. Available in: Salesforce Classic (not available in all orgs) and Lightning Experience Available in: Performance and Developer Editions In Sales Cloud, also available in: Professional, Enterprise, and Unlimited Editions Create, Preview, and Activate Quote Templates Define the look of your company’s quote PDFs by creating templates that your sales reps can choose when they create quote PDFs. Add Rich Text to a Quote Template Include text that you can format, such as your company’s address or terms and conditions, in your quote template’s body, header, or footer. Add a List to a Quote Template Arrange and display fields from a quote line item or any other standard or custom object that has a lookup relationship to the quote object. The added list looks like a table, with field names appearing as columns. Add an Image to a Quote Template Show an image, such as your company logo, in your quote template’s body, header, or footer. Add a Totals Section to a Quote Template Include subtotal and grand total amounts for your quote. Add a Signature Block to a Quote Template Create signature and date lines so that customers can easily sign off on their quotes. "
1368,4,"Create, Preview, and Activate Quote Templates",quotes_template_create_leaf,/s/articleView?id=sf.quotes_template_create.htm&language=en_US&type=5,quotes_template_landing_page_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,quotes_overview_leaf,quotes_template_landing_page_leaf,quotes_template_create_leaf,,,,Sales Cloud Basics,Turn Opportunities into Deals,Quotes,Set Up Quote Templates,"Create, Preview, and Activate Quote Templates",,,,https://help.salesforce.com/s/articleView?id=sf.quotes_template_create.htm&language=en_US&type=5,"Create, Preview, and Activate Quote Templates Define the look of your company’s quote PDFs by creating templates that your sales reps can choose when they create quote PDFs. and User Permissions Available in: Salesforce Classic (not available in all orgs) and Lightning Experience Available in: Performance and Developer Editions In Sales Cloud, also available in: Professional, Enterprise, and Unlimited Editions User Permissions Needed To create quote templates: Customize Application To view quote templates: View Setup and Configuration Watch a Demo: Creating Quote Templates (Salesforce Classic) (English only) From Setup, enter Templates in the Quick Find box, then select Quote Templates (Lightning Experience) or Templates under Quotes (Salesforce Classic). Click New , and then select a template, such as Standard Template , on which to base your new template. Give your new template a name, and then click Save . In the template editor, drag the elements that you want to the template, and then complete the details. To add one or more Quote fields or fields from related objects, use a section and add fields to it. To add text that you can edit and format, such as terms and conditions, use Text/Image Field . To add an image, such as your company logo, use Text/Image Field . To add a table of Quote fields or fields from a different object, such as Quote Line Item, use a list. Click Quick Save to save your changes and continue working on the template. Click Save and Preview to make sure that the quote PDFs that users create look the way you want them to. Preview shows templates in system administrator profile view. The preview and the template show the rich text and images that you’ve added. Other data is simulated. Important Save and Preview saves changes to your template, so after you preview, you can’t undo them. Click Save when you’re finished. Return to the Quote Templates page, and then click Activate . See Also Quote Template Fields "
1369,4,Add Rich Text to a Quote Template,quotes_template_add_text_leaf,/s/articleView?id=sf.quotes_template_add_text.htm&language=en_US&type=5,quotes_template_landing_page_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,quotes_overview_leaf,quotes_template_landing_page_leaf,quotes_template_add_text_leaf,,,,Sales Cloud Basics,Turn Opportunities into Deals,Quotes,Set Up Quote Templates,Add Rich Text to a Quote Template,,,,https://help.salesforce.com/s/articleView?id=sf.quotes_template_add_text.htm&language=en_US&type=5,"Add Rich Text to a Quote Template Include text that you can format, such as your company’s address or terms and conditions, in your quote template’s body, header, or footer. and User Permissions Available in: Salesforce Classic (not available in all orgs) and Lightning Experience Available in: Performance and Developer Editions In Sales Cloud, also available in: Professional, Enterprise, and Unlimited Editions User Permissions Needed To create quote templates: Customize Application Drag Text/Image Field into place in the header, the footer, or any section in the body. Type or paste your text into the field. Format the text as needed. Click OK . See Also Guidelines for Using the Quote Templates Editor Add an Image to a Quote Template "
1370,4,Add a List to a Quote Template,quotes_template_add_table_leaf,/s/articleView?id=sf.quotes_template_add_table.htm&language=en_US&type=5,quotes_template_landing_page_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,quotes_overview_leaf,quotes_template_landing_page_leaf,quotes_template_add_table_leaf,,,,Sales Cloud Basics,Turn Opportunities into Deals,Quotes,Set Up Quote Templates,Add a List to a Quote Template,,,,https://help.salesforce.com/s/articleView?id=sf.quotes_template_add_table.htm&language=en_US&type=5,"Add a List to a Quote Template Arrange and display fields from a quote line item or any other standard or custom object that has a lookup relationship to the quote object. The added list looks like a table, with field names appearing as columns. and User Permissions Available in: Salesforce Classic (not available in all orgs) and Lightning Experience Available in: Performance and Developer Editions In Sales Cloud, also available in: Professional, Enterprise, and Unlimited Editions User Permissions Needed To create quote templates: Customize Application To view quote templates: View Setup and Configuration A list can include up to 10 fields. Note You can’t add lists to the header or footer of your quote template. Drag a list from the palette to the template. Enter a title for the list. To suppress the title from appearing on the template or PDF, select Hide Title . In the Object field, select the object whose fields you want to appear in the list. Use the Add and Remove arrows to move columns from the Available Fields list to the Selected Fields list. Use the Up and Down arrows to change the order of the columns. Click OK . See Also Guidelines for Using the Quote Templates Editor "
1371,4,Add an Image to a Quote Template,quotes_template_add_images_leaf,/s/articleView?id=sf.quotes_template_add_images.htm&language=en_US&type=5,quotes_template_landing_page_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,quotes_overview_leaf,quotes_template_landing_page_leaf,quotes_template_add_images_leaf,,,,Sales Cloud Basics,Turn Opportunities into Deals,Quotes,Set Up Quote Templates,Add an Image to a Quote Template,,,,https://help.salesforce.com/s/articleView?id=sf.quotes_template_add_images.htm&language=en_US&type=5,"Add an Image to a Quote Template Show an image, such as your company logo, in your quote template’s body, header, or footer. and User Permissions Available in: Salesforce Classic (not available in all orgs) and Lightning Experience Available in: Performance and Developer Editions In Sales Cloud, also available in: Professional, Enterprise, and Unlimited Editions User Permissions Needed To create quote templates: Customize Application To view quote templates: View Setup and Configuration Before you begin, review key considerations . Insert an Uploaded Image To use an image that’s stored in Salesforce CRM Content, locate the image, and then download it to your local file directory. Drag Text/Image Field into place in the header, the footer, or any section in the body. Click the image icon, click Choose File , and then select the image in your file directory. Click Open and then Insert . The image appears in the field. To resize it, drag the sizing handles, which show the image’s height and width in pixels. Click OK . To see how the image looks in PDFs that are created from the template, click Save and Preview . To suppress the title from appearing on the template or PDF, select Hide Title in Section Properties. Insert an Image from a Salesforce Web Address If you need to, upload the image to the Documents tab, or define a static resource. Drag Text/Image Field into place in the header, the footer, or any section in the body. To suppress the title from appearing on the template or PDF, select Hide Title . Click OK . On the Documents tab or the Static Resources page, open the image’s detail page, click View File , and then copy its URL. In the quote template editor, click in the title bar of Text/Image Field . Click the image icon, and then click the Web Address tab. Paste the URL into the URL field, and then click Insert . Click OK . To see how the image looks in PDFs that are created from the template, click Save and Preview . Important If the image is removed from the Documents tab or Static Resources page where it’s stored, the template displays a message that the image isn’t available. Restore the image, open the template, delete the error message image, and then paste the URL again. "
1372,4,Add a Totals Section to a Quote Template,quotes_template_add_totals_leaf,/s/articleView?id=sf.quotes_template_add_totals.htm&language=en_US&type=5,quotes_template_landing_page_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,quotes_overview_leaf,quotes_template_landing_page_leaf,quotes_template_add_totals_leaf,,,,Sales Cloud Basics,Turn Opportunities into Deals,Quotes,Set Up Quote Templates,Add a Totals Section to a Quote Template,,,,https://help.salesforce.com/s/articleView?id=sf.quotes_template_add_totals.htm&language=en_US&type=5,"Add a Totals Section to a Quote Template Include subtotal and grand total amounts for your quote. and User Permissions Available in: Salesforce Classic (not available in all orgs) and Lightning Experience Available in: Performance and Developer Editions In Sales Cloud, also available in: Professional, Enterprise, and Unlimited Editions User Permissions Needed To create quote templates: Customize Application To view quote templates: View Setup and Configuration Do either of the following. Select Standard Template when you create a template, and then modify the totals section as needed. Drag a section onto the layout of any template, and then drag total-related fields (such as Subtotal and Grand Total) to the right half of the section. If you’re placing the section directly below a list, hide the title. Click , and then select right field alignment. Save your changes. See Also Guidelines for Using the Quote Templates Editor "
1373,4,Add a Signature Block to a Quote Template,quotes_template_add_signature_leaf,/s/articleView?id=sf.quotes_template_add_signature.htm&language=en_US&type=5,quotes_template_landing_page_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,quotes_overview_leaf,quotes_template_landing_page_leaf,quotes_template_add_signature_leaf,,,,Sales Cloud Basics,Turn Opportunities into Deals,Quotes,Set Up Quote Templates,Add a Signature Block to a Quote Template,,,,https://help.salesforce.com/s/articleView?id=sf.quotes_template_add_signature.htm&language=en_US&type=5,"Add a Signature Block to a Quote Template Create signature and date lines so that customers can easily sign off on their quotes. and User Permissions Available in: Salesforce Classic (not available in all orgs) and Lightning Experience Available in: Performance and Developer Editions In Sales Cloud, also available in: Professional, Enterprise, and Unlimited Editions User Permissions Needed To create quote templates: Customize Application To view quote templates: View Setup and Configuration Drag Text/Image Field into the footer of your template. To right-align your signature block, or to create two signature blocks, use two columns. Enter a label for each line that you want to create. For example, enter Signature, Name, Title , or Date . To create a line where the customer can sign or write other information, press and hold the underscore key. Click OK . Save your changes. See Also Guidelines for Using the Quote Templates Editor "
1380,3,Manage Your Quotes,quotes_manage_your_quotes_leaf,/s/articleView?id=sf.quotes_manage_your_quotes.htm&language=en_US&type=5,quotes_overview_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,quotes_overview_leaf,quotes_manage_your_quotes_leaf,,,,,Sales Cloud Basics,Turn Opportunities into Deals,Quotes,Manage Your Quotes,,,,,https://help.salesforce.com/s/articleView?id=sf.quotes_manage_your_quotes.htm&language=en_US&type=5,"Manage Your Quotes Show your customers the prices of the products and services that you offer. Sync quotes and opportunities so your information stays up to date. Available in: Salesforce Classic and Lightning Experience Available in: Performance and Developer Editions In Sales Cloud, also available in: Professional, Enterprise, and Unlimited Editions Create and Manage Quotes Create quotes to show your customers the prices of the products and services that you offer. Create a set of quotes to show different combinations of products, discounts, and quantities so customers can compare prices. Then add and sort products as needed to keep your quotes up to date. How Quote Syncing Works Quote syncing lets you link a quote to the opportunity that it was created from and synchronize all updates between the two records. An opportunity can have multiple quotes, but it can sync with only one quote at a time. Sync Quotes and Opportunities Link a quote to the opportunity that it was created from. That way, updates to one record are always reflected in the other. Loading "
1381,4,Create and Manage Quotes,quotes_create_leaf,/s/articleView?id=sf.quotes_create.htm&language=en_US&type=5,quotes_manage_your_quotes_leaf,sales_core_leaf,sales_core_turn_opptys_into_deals_leaf,quotes_overview_leaf,quotes_manage_your_quotes_leaf,quotes_create_leaf,,,,Sales Cloud Basics,Turn Opportunities into Deals,Quotes,Manage Your Quotes,Create and Manage Quotes,,,,https://help.salesforce.com/s/articleView?id=sf.quotes_create.htm&language=en_US&type=5,"Create and Manage Quotes Create quotes to show your customers the prices of the products and services that you offer. Create a set of quotes to show different combinations of products, discounts, and quantities so customers can compare prices. Then add and sort products as needed to keep your quotes up to date. and User Permissions Available in: Salesforce Classic (not available in all orgs) and Lightning Experience Available in: Performance and Developer Editions In Sales Cloud, also available in: Professional, Enterprise, and Unlimited Editions User Permissions Needed To view quotes: Read on Quotes To create quotes: Create on Quotes To add quote line items: Edit on Quotes AND Read on Products and Price Books See Also Considerations for Creating and Managing Quotes and Quote Line Items Create and Email Quote PDFs Create a Quote Click New Quote on the Quotes related list on an opportunity. The Subtotal, Discount, Total Price, and Grand Total fields show values from the opportunity. If your Salesforce admin has enabled Create Quotes Without a Related Opportunity in Quote Settings, you can click +New Quote on the Quotes page. Complete the fields. Save your changes. A unique quote number is added. Products on the opportunity are copied to the quote as line items. The grand total is recalculated based on the taxes and shipping information that you entered. Add a Line Item to a Quote Click Add Products in Lightning Experience or Add Line Item in Salesforce Classic in the Quote Line Items related list. If no price book was selected on the opportunity, select a price book for the quote. Otherwise, the quote uses the opportunity’s price book. To locate a line item, enter search criteria in the lookup. Select the products that you want to add, and then click Next in Lightning Experience or Select in Salesforce Classic. Complete the fields. The sales price defaults to the product’s list price as recorded in the price book. Depending on your permissions, you can edit the sales price. Save your changes. The line items are added to the Quote Line Items related list. The grand total in the detail section is the sum of the related line items. The discount is the average discount for the line items. Sort Line Items in a Quote Click Sort in the Quote Line Items related list. In Salesforce Classic, use the arrows to sort line items. In Lightning Experience, drag line items into the order you want. Save your changes. The sort order updates after you sync related opportunities. The PDF quote also includes the sort order. Loading "
